MontoPagado;Interes;Plazo;Tipo;Mensualidad;MontoAsegurado;TipoPago;ModoPago;Fiador;Fiador2;OtroSeguro;Record;Edad;EstadoCivil;Salario;Fraude
2863332.64;17.75;459;Nacional;14072.61923;462045.4545;A;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
15546437.38;17.75;458;Nacional;104090;2479318.182;B;Tarjeta;No;No;No;R0;39.5;Soltero;0;No
2851943.08;17.75;457.6666667;Nacional;14038.05769;462045.4545;A;Tarjeta;Si;No;No;R0;39.5;Soltero;0;No
1046317.32;17.75;460.6666667;Nacional;11866.10385;174166.6667;B;Tarjeta;Si;Si;No;R0;35;Soltero;0;No
1896923.84;17.75;456;Nacional;7811.646154;310530.303;C;Tarjeta;Si;No;No;R0;47.5;Soltero;0;No
1854638.68;12.75;457.6666667;Nacional;10003.66154;310530.303;A;Tarjeta;No;No;No;R0;31;Soltero;0;No
22734910.32;17.75;459;Nacional;76960.14231;3620833.333;A;Tarjeta;No;No;No;R0;36;Soltero;0;No
2854458.48;17.75;458.6666667;Nacional;14044.91923;462045.4545;A;Tarjeta;Si;No;No;R0;36.5;Soltero;0;No
9382016.28;17.75;460;Nacional;66599.75;1492348.485;B;Tarjeta;Si;Si;No;R0;33.5;Soltero;0;No
4755392.64;17.75;458.6666667;Nacional;20061.12692;765075.7576;A;Tarjeta;Si;Si;No;R0;37;Soltero;0;No
4612576.68;17.75;463;Nacional;33901.53846;765075.7576;B;Tarjeta;Si;No;No;R0;40;Soltero;0;No
1888829.5;17.75;457.6666667;Nacional;10981.64231;310530.303;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
1868461.48;17.75;463;Nacional;16821.53846;310530.303;B;Tarjeta;Si;No;No;R0;36;Soltero;0;No
3281858.22;17.75;457.6666667;Nacional;15398.78462;531742.4242;A;Tarjeta;Si;Si;Si;R1;38;Soltero;0;No
3731889.96;17.75;463;Nacional;28589.61538;613560.6061;B;Tarjeta;Si;Si;No;R0;33;Soltero;0;No
1911096.8;12.75;460;Nacional;10140.12308;310530.303;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
1517205.56;17.75;459;Nacional;9812.480769;249924.2424;A;Tarjeta;Si;No;No;R0;37;Soltero;0;No
5731589.66;17.75;460.3333333;Nacional;13429.18846;916590.9091;C;Tarjeta;No;No;No;R0;41;Soltero;0;No
3055253.96;17.75;460.3333333;Nacional;9495.542308;492348.4848;C;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
1056200.48;17.75;463;Nacional;11691.92308;174166.6667;B;Tarjeta;No;No;No;R0;32;Soltero;0;No
863809.68;17.75;460;Nacional;7918.380769;159015.1515;A;Tarjeta;Si;Si;No;R0;32.5;Soltero;0;No
5598251.76;17.75;463;Nacional;40375.76923;916590.9091;B;Tarjeta;No;No;No;R0;33;Soltero;0;No
3035479.74;17.75;459;Nacional;14617.41923;492348.4848;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
2845438.12;17.75;459;Nacional;14016.11154;462045.4545;A;Tarjeta;No;No;No;R0;36;Soltero;0;No
9481217.22;17.75;462;Nacional;34890.68077;1505075.758;A;Tarjeta;Si;No;No;R0;39.5;Soltero;0;No
1922442.26;17.75;458.6666667;Nacional;11095.20769;310530.303;A;Tarjeta;Si;No;Si;R1;44;Soltero;0;No
3437388.34;12.75;460;Nacional;14237.86154;552954.5455;A;Tarjeta;No;No;No;R0;36.5;Soltero;0;No
2284981.2;17.75;459.6666667;Nacional;12700.96538;371136.3636;A;Tarjeta;Si;No;No;R0;42;Soltero;0;No
2206274.98;17.75;463;Nacional;18955;355984.8485;B;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
1915836.88;17.75;462.6666667;Nacional;11047.99231;310530.303;A;Tarjeta;No;No;Si;R2;33.5;Soltero;0;No
4809397.56;17.75;464;Nacional;20163.93462;765075.7576;A;Tarjeta;No;No;No;R0;44;Soltero;0;No
4000316.5;12.75;460;Nacional;15749.19231;642954.5455;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
1918338.16;17.75;463;Nacional;17136.53846;310530.303;B;Tarjeta;No;No;Si;R1;33;Soltero;0;No
7072853.32;17.75;463.6666667;Nacional;27296.14615;1122954.545;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
2946621.7;12.75;462.3333333;Nacional;12882.75;476287.8788;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
4035201.46;17.75;463.3333333;Nacional;32458.3;765075.7576;B;Tarjeta;Si;No;No;R0;32.5;Soltero;0;No
1903236.58;12.75;462.3333333;Nacional;10094.77308;310530.303;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
1914945.3;17.75;463.3333333;Nacional;11044.77692;310530.303;A;Tarjeta;No;No;Si;R2;39.5;Soltero;0;No
6700522.7;17.75;463.3333333;Nacional;48915.66538;1068106.061;B;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
1910521.02;17.75;463.3333333;Nacional;17537.85;310530.303;B;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
18370705.92;17.75;463.3333333;Nacional;125363.4192;2916590.909;B;Tarjeta;No;No;No;R0;37;Soltero;0;No
9568912.18;17.75;463.6666667;Nacional;34882.38846;1522651.515;A;Tarjeta;Si;No;No;R0;38.5;Soltero;0;No
1916248.36;17.75;464;Nacional;11048.36923;310530.303;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
2876535.18;17.75;464;Nacional;14073.93077;462045.4545;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
5468525.7;17.75;462.6666667;Nacional;13026.01154;872651.5152;C;Tarjeta;No;No;No;R0;33;Soltero;0;No
3824495.06;17.75;463.3333333;Nacional;30075.7;613560.6061;B;Tarjeta;Si;No;No;R0;35.5;Soltero;0;No
2866045.94;17.75;463.3333333;Nacional;23797.19615;462045.4545;B;Tarjeta;No;No;No;R0;34;Soltero;0;No
3674662.52;17.75;460;Nacional;30420.45;741742.4242;B;Tarjeta;No;No;No;R0;34;Soltero;0;No
14262279.6;17.75;459.6666667;Nacional;53006.74615;2249924.242;A;Tarjeta;Si;No;No;R0;39.5;Soltero;0;No
3927508.9;17.75;464;Nacional;17385.21538;643863.6364;A;Tarjeta;Si;Si;No;R0;38.5;Soltero;0;No
3349450.08;17.75;463.3333333;Nacional;15564.83077;537803.0303;A;Tarjeta;No;No;No;R0;21;NoAplica;0;No
21036957.72;17.75;464;Nacional;141571.2385;3334166.667;B;Tarjeta;Si;No;No;R0;36;Soltero;0;No
3862945.68;17.75;463.3333333;Nacional;17182.83077;619318.1818;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
2868622.86;17.75;463.3333333;Nacional;14049.76923;462045.4545;A;Tarjeta;No;No;No;R0;41.5;Soltero;0;No
1264446.22;17.75;463.3333333;Nacional;13305.61538;249924.2424;B;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
6880015.5;17.75;463.3333333;Nacional;50091.46923;1098409.091;B;Tarjeta;Si;No;No;R0;34;Soltero;0;No
1914626.08;17.75;464;Nacional;11043.25769;310530.303;A;Tarjeta;No;No;Si;R2;31.5;Soltero;0;No
6688314.74;17.75;463.3333333;Nacional;47712.30769;1068106.061;B;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
1715641.04;17.75;463.3333333;Nacional;16261.25;310530.303;B;Tarjeta;Si;Si;No;R0;36.5;Soltero;0;No
3832155.78;17.75;464;Nacional;17084.78462;613560.6061;A;Tarjeta;Si;Si;No;R0;37;Soltero;0;No
1994192.1;17.75;461.6666667;Nacional;11295.76923;319924.2424;A;Tarjeta;No;No;Si;R1;32;Soltero;0;No
2842374.24;17.75;460;Nacional;23678.04615;462045.4545;B;Tarjeta;No;No;No;R0;35;Soltero;0;No
11467263.86;17.75;463.3333333;Nacional;80141.10769;1825681.818;B;Tarjeta;Si;No;No;R0;42.5;Soltero;0;No
2842374.24;17.75;460;Nacional;23678.04615;462045.4545;B;Tarjeta;Si;No;No;R0;35;Soltero;0;No
4092207.28;17.75;463.6666667;Nacional;17904.67308;655075.7576;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
1924626.62;17.75;464.3333333;Nacional;11042.43462;310530.303;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
5750745.34;17.75;464;Nacional;23129.65385;916590.9091;A;Tarjeta;No;No;No;R0;39;Soltero;0;No
3878265.92;17.75;462.3333333;Nacional;17122.80385;613560.6061;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
6690084.2;17.75;463.3333333;Nacional;26091.00769;1068106.061;A;Tarjeta;Si;Si;No;R0;35.5;Soltero;0;No
5702984.86;12.75;462.3333333;Nacional;20247.89231;916590.9091;A;Tarjeta;No;No;No;R0;34.5;Divorciado;0;No
3440918.58;17.75;463.3333333;Nacional;15797.48462;552954.5455;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
4379412.04;17.75;463.3333333;Nacional;33715.26923;704469.697;B;Tarjeta;No;No;No;R0;32;Soltero;0;No
3436911.44;17.75;464;Nacional;15839.49615;552954.5455;A;Tarjeta;No;No;No;R0;49.5;Divorciado;0;No
2299906;17.75;464.6666667;Nacional;12715.38077;371136.3636;A;Tarjeta;No;No;Si;R1;36;Union;0;No
21903620.66;17.75;463.6666667;Nacional;74025.17308;3483560.606;A;Tarjeta;Si;No;No;R0;39;Soltero;0;No
5298530.94;17.75;464;Nacional;21704.86923;848106.0606;A;Tarjeta;No;No;No;R0;38;Soltero;0;No
1965866.98;17.75;463.3333333;Nacional;11205.23077;320227.2727;A;Tarjeta;Si;No;No;R0;40.5;Soltero;0;No
5831089.66;17.75;464;Nacional;23382.79231;933257.5758;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
1630174.44;17.75;465;Nacional;7391.230769;265075.7576;C;Tarjeta;No;No;No;R0;42;Divorciado;0;No
3723770;17.75;464.3333333;Nacional;16733.89615;598409.0909;A;Tarjeta;Si;No;No;R0;35.5;Soltero;0;No
2906012.86;17.75;463.3333333;Nacional;14082.58077;462045.4545;A;Tarjeta;Si;No;No;R0;40;Union;0;No
3872168.4;12.75;467.6666667;Nacional;15307.47692;617803.0303;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
5704249.12;17.75;463.3333333;Nacional;41426.92308;916590.9091;B;Tarjeta;Si;Si;No;R0;35;Soltero;0;No
4037661.8;12.75;467.6666667;Nacional;15747.61538;643863.6364;A;Tarjeta;Si;No;No;R0;33.5;Soltero;0;No
3067735.36;17.75;465;Nacional;9495.465385;492348.4848;C;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
3811986.84;17.75;464;Nacional;17021.23846;613560.6061;A;Tarjeta;No;No;Si;R2;32;Soltero;0;No
5657571.1;17.75;470;Nacional;41765.04231;916590.9091;B;Tarjeta;No;No;No;R0;38;Soltero;0;No
2090730;17.75;463.3333333;Nacional;11598.71538;340833.3333;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
2475483.86;17.75;464;Nacional;12810.34231;401439.3939;A;Tarjeta;No;No;Si;R1;37.5;Soltero;0;No
2848085.36;17.75;463.3333333;Nacional;23679.54231;462045.4545;B;Tarjeta;No;No;No;R0;34;Soltero;0;No
2845532.16;17.75;463.3333333;Nacional;23662.81923;462045.4545;B;Tarjeta;No;No;Si;R2;42;Soltero;0;No
3551100.2;17.25;373.6666667;Nacional;17038.67308;613560.6061;A;Tarjeta;No;No;No;R0;37;Soltero;10950.822;No
6203935.3;17.25;373.6666667;Nacional;48326.20385;1068106.061;B;Tarjeta;No;No;No;R0;35.5;Soltero;12605.793;No
5313410.64;17.25;373.6666667;Nacional;23007.32308;916590.9091;A;Tarjeta;Si;Si;No;R0;37;Soltero;12694.352;No
3543626.04;17.25;373.6666667;Nacional;29757.83077;613560.6061;B;Tarjeta;No;No;No;R0;40.5;Soltero;5890.319;No
5849227.42;17.25;373.6666667;Nacional;45850.42308;1007500;B;Tarjeta;Si;No;No;R0;35.5;Soltero;10554.321;No
11037580.88;17.25;373.6666667;Nacional;22393.77692;1894300.582;C;Tarjeta;Si;No;No;R0;41;Soltero;14657.107;No
2124794.42;17.25;373.6666667;Nacional;12208.01538;371136.3636;A;Tarjeta;No;No;No;R0;33;Soltero;4651.204;No
4253041.84;17.25;373.6666667;Nacional;19416.03077;734772.7273;A;Tarjeta;Si;No;No;R0;37.5;Soltero;7447.646;No
2656856.32;17.25;373.6666667;Nacional;14010.01923;462045.4545;A;Tarjeta;Si;No;No;R0;34;Soltero;5274.514;No
2212396.34;17.25;373.6666667;Nacional;12504.70769;386287.8788;A;Tarjeta;Si;No;Si;R1;34.5;Soltero;4936.078;No
1533755.8;17.25;373.6666667;Nacional;7510.188462;310530.303;C;Tarjeta;No;No;No;R0;34;Soltero;8710.698;No
2389143.66;17.25;373.6666667;Nacional;13103.32308;416590.9091;A;Tarjeta;Si;Si;No;R0;35;Soltero;7984.767;No
4275410.06;17.25;373.6666667;Nacional;35529.53462;765075.7576;B;Tarjeta;Si;No;No;R0;44;Soltero;23366.541;No
4456895.98;17.25;373.6666667;Nacional;36275.50385;765075.7576;B;Tarjeta;Si;Si;No;R0;34;Soltero;9973.355;No
5310209.8;17.25;373.6666667;Nacional;13371.01538;916590.9091;C;Tarjeta;No;No;No;R0;36.5;Soltero;8639.203;No
552780.58;12.25;373.6666667;Nacional;6763.076923;1280227.273;A;Tarjeta;No;No;No;R0;21;NoAplica;0;No
6969513.96;12.25;373.6666667;Nacional;26730.76923;1219621.212;A;Tarjeta;Si;Si;No;R0;47;Divorciado;28426.017;No
4423609.76;17.25;373.6666667;Nacional;19993.71538;765075.7576;A;Tarjeta;Si;No;No;R0;36;Soltero;6213.587;No
2298602.66;17.25;373.6666667;Nacional;12796.67692;401439.3939;A;Tarjeta;Si;No;No;R0;35;Soltero;5008.679;No
1766365.48;17.25;373.6666667;Nacional;7788.126923;310530.303;C;Tarjeta;No;No;No;R0;38;Soltero;6700.543;No
12366713.38;12.25;373.6666667;Nacional;43550.76923;2159015.152;A;Tarjeta;Si;Si;Si;R1;33;Soltero;16185.757;No
5302217.2;17.25;373.6666667;Nacional;22969.41154;916590.9091;A;Tarjeta;No;No;Si;R1;44.5;Soltero;24129.839;No
2649382.08;17.25;373.6666667;Nacional;13984.70769;462045.4545;A;Tarjeta;No;No;No;R0;35.5;Soltero;4560.986;No
2649999.04;17.25;373.6666667;Nacional;13986.79615;462045.4545;A;Tarjeta;No;No;No;R0;39;Soltero;3946.998;No
7063235.66;17.25;373.6666667;Nacional;16132.68846;1219621.212;C;Tarjeta;Si;No;No;R0;32;Soltero;9849.957;No
4064227.48;17.25;373.6666667;Nacional;33391.51538;704469.697;B;Tarjeta;No;No;No;R0;38.5;Soltero;6344.174;No
6010199.76;17.25;373.6666667;Nacional;25367.23077;1037803.03;A;Tarjeta;No;No;No;R0;35;Soltero;9082.867;No
3004466.98;17.25;373.6666667;Nacional;15187.31923;522651.5152;A;Tarjeta;No;No;No;R0;34;Soltero;7124.299;No
2573659.98;17.25;373.6666667;Nacional;22987.68077;613560.6061;B;Tarjeta;No;No;No;R0;34;Soltero;8057.131;No
5220355.58;12.25;373.6666667;Nacional;21279.61538;916590.9091;A;Tarjeta;Si;Si;No;R0;38.5;Soltero;18603.236;No
3453415.06;12.25;373.6666667;Nacional;15773.07692;609318.1818;A;Tarjeta;No;No;No;R0;33.5;Soltero;4521.091;No
3879150.22;17.25;373.6666667;Nacional;32099.71538;674166.6667;B;Tarjeta;Si;Si;Si;R2;36;Soltero;16586.84;No
8808188.26;17.25;373.6666667;Nacional;64877.69231;1522651.515;B;Tarjeta;Si;No;No;R0;38;Soltero;12691.666;No
6169077.06;17.25;373.6666667;Nacional;25905.31923;1068106.061;A;Tarjeta;Si;No;Si;R2;37;Union;8927.316;No
7932629.8;17.25;373.6666667;Nacional;60392.11154;1371136.364;B;Tarjeta;Si;Si;No;R0;43;Soltero;16923.617;No
3523694.88;17.25;373.6666667;Nacional;29618.71538;613560.6061;B;Tarjeta;No;No;No;R0;39;Soltero;14216.208;No
2602563;12.25;373.6666667;Nacional;13121.53846;462045.4545;A;Tarjeta;No;No;No;R0;35;Soltero;11962.338;No
1760137;17.25;373.6666667;Nacional;10972.98077;310530.303;A;Tarjeta;No;No;Si;R2;43.5;Soltero;4378.101;No
5292399.26;17.25;373.6666667;Nacional;22936.16154;916590.9091;A;Tarjeta;No;No;No;R0;35.5;Soltero;8602.389;No
7166339.18;17.25;373.6666667;Nacional;29282.88077;1239588.097;A;Tarjeta;No;No;No;R0;35;Soltero;13028.364;No
2950031.84;12.25;373.6666667;Nacional;14204.61538;522651.5152;A;Tarjeta;Si;No;No;R0;34;Soltero;4248.225;No
2502961.48;17.25;373.6666667;Nacional;23043.4;462045.4545;B;Tarjeta;No;No;No;R0;37;Soltero;8443.204;No
1230231.82;17.25;373.6666667;Nacional;13610.85;219621.2121;B;Tarjeta;Si;No;No;R0;37;Divorciado;12581.619;No
1733346.96;12.25;373.6666667;Nacional;10412.69231;310530.303;A;Tarjeta;Si;No;No;R0;32;Soltero;4078.849;No
4099960.9;12.25;383.6666667;Nacional;17663.46154;704469.697;A;Tarjeta;Si;Si;No;R0;38;Soltero;5057.027;No
2910215.02;17.25;383.6666667;Nacional;14755.20769;492348.4848;A;Tarjeta;No;No;No;R0;38.5;Soltero;5505.589;No
9040213.5;17.25;383.6666667;Nacional;66078.84615;1522651.515;B;Tarjeta;No;No;No;R0;39;Soltero;18336.374;No
1816535.78;17.25;383.6666667;Nacional;17555.2;310530.303;B;Tarjeta;No;No;No;R0;36.5;Soltero;8503.007;No
2724141.26;17.25;383.6666667;Nacional;23336.53846;462045.4545;B;Tarjeta;Si;Si;No;R0;36.5;Soltero;15002.574;No
823237.98;17.75;378.6666667;Nacional;10739.23077;3871689.394;B;Tarjeta;Si;Si;No;R0;36.5;Soltero;0;No
1450865.1;17.25;383.6666667;Nacional;9869.180769;249924.2424;A;Tarjeta;No;No;Si;R1;37;Soltero;6097.457;No
12813010.02;17.75;379.6666667;Nacional;93972.69231;2183827.273;B;Tarjeta;Si;No;No;R0;39.5;Soltero;0;No
7119928.36;12.25;383.6666667;Nacional;26914.61538;1219621.212;A;Tarjeta;No;No;Si;R1;38;Soltero;11169.573;No
2720512.92;17.25;383.6666667;Nacional;9245.680769;462045.4545;C;Tarjeta;Si;No;Si;R2;41.5;Soltero;6226.859;No
1423505.14;12.25;383.6666667;Nacional;9390;249924.2424;A;Tarjeta;No;No;No;R0;38;Soltero;6807.351;No
26702690.22;17.75;380;Nacional;176193.5423;4552954.545;B;Cajas;Si;No;No;R0;44.5;Soltero;0;No
28983242.14;17.75;380;Nacional;101315.3846;4939015.152;A;Tarjeta;No;No;No;R0;40;Soltero;0;No
11047362.6;17.75;380;Nacional;42925.06154;1907500;A;Tarjeta;Si;Si;No;R0;36.5;Soltero;0;No
15812951.12;17.25;383.6666667;Nacional;57954.65769;3449457.142;A;Tarjeta;No;No;No;R0;41;Soltero;27992.781;No
5346973.66;12.25;383.6666667;Nacional;21460.38462;916590.9091;A;Tarjeta;Si;No;Si;R1;34.5;Soltero;10028.418;No
8376838.92;17.25;383.6666667;Nacional;33057.92308;1408125.758;A;Tarjeta;Si;No;No;R0;35.5;Soltero;11596.805;No
3622788.18;17.25;383.6666667;Nacional;17140.96154;613560.6061;A;Tarjeta;No;No;No;R0;44;Soltero;13156.423;No
2969916.66;17.75;380.3333333;Nacional;24683.28462;524265.7576;B;Cajas;Si;No;No;R0;40;Soltero;0;No
2724259.8;17.25;383.6666667;Nacional;9266.661538;477196.9697;C;Tarjeta;Si;No;No;R0;44;Union;5628.197;No
5431942.78;17.25;383.6666667;Nacional;23198.16538;916590.9091;A;Tarjeta;Si;No;No;R0;44.5;Soltero;15510.307;No
6323746.88;17.25;383.6666667;Nacional;14861.82308;1068106.061;C;Tarjeta;No;No;No;R0;41.5;Soltero;16520.48;No
14458752.18;17.25;383.6666667;Nacional;53420.68462;2431742.424;A;Tarjeta;Si;Si;No;R0;45;Soltero;30805.418;No
2097278.96;17.75;380.6666667;Nacional;19228.68077;371136.3636;B;Cajas;Si;No;No;R0;32.5;Soltero;0;No
20475880.8;17.75;381;Nacional;72981.53846;3558712.121;A;Tarjeta;Si;Si;No;R0;42;Soltero;0;No
20798497.9;17.75;382;Nacional;74329.61538;3643863.636;A;Tarjeta;Si;No;No;R0;41;Soltero;0;No
4512632.18;17.25;383.6666667;Nacional;36154.23077;765075.7576;B;Tarjeta;Si;Si;No;R0;38.5;Soltero;12897.224;No
2704243.68;17.25;383.6666667;Nacional;14065.59615;462045.4545;A;Tarjeta;Si;Si;No;R0;40;Soltero;4516.114;No
6917441.18;12.25;383.6666667;Nacional;26355;1192534.63;A;Tarjeta;Si;No;No;R0;35.5;Soltero;9690.772;No
6092790.04;17.25;383.6666667;Nacional;46172.69231;1037803.03;B;Tarjeta;Si;No;No;R0;34.5;Soltero;6747.706;No
9556472.12;17.25;383.6666667;Nacional;69216.53846;1613560.606;B;Tarjeta;No;No;No;R0;39;Soltero;10661.84;No
6259822.92;17.25;383.6666667;Nacional;25969.97692;1068106.061;A;Tarjeta;Si;Si;No;R0;37.5;Soltero;12335.376;No
5257269.94;17.75;383;Nacional;41481.53846;916590.9091;B;Tarjeta;Si;No;No;R0;36;Soltero;0;No
25176338.26;17.75;382.6666667;Nacional;91031.31923;4347500;A;Tarjeta;No;No;No;R0;40;Soltero;0;No
7877767.32;17.75;383;Nacional;17556.23462;1371136.364;C;Tarjeta;Si;Si;No;R0;46;Soltero;0;No
4189980.58;17.75;382.6666667;Nacional;11661.84615;737500;C;Tarjeta;Si;Si;No;R0;49;Soltero;0;No
8801826.64;12.25;383.6666667;Nacional;32088.84615;1522651.515;A;Tarjeta;No;No;No;R0;37.5;Union;10722.591;No
14012414.02;17.75;383;Nacional;103833.3923;4313257.576;B;Tarjeta;Si;No;No;R0;46;Soltero;0;No
2635644.36;17.75;383.3333333;Nacional;9187.292308;462045.4545;C;Tarjeta;No;No;No;R0;52;Soltero;0;No
3411179.18;17.75;383.3333333;Nacional;16666.60385;609015.1515;A;Tarjeta;Si;No;No;R0;35.5;Soltero;0;No
1920893.58;17.75;383;Nacional;18194.12692;340833.3333;B;Cajas;Si;No;No;R0;43;Soltero;0;No
3133924.08;17.75;382;Nacional;15654.56154;565075.7576;A;Tarjeta;No;No;No;R0;42;Soltero;0;No
3156425.56;17.75;383.3333333;Nacional;15796.35;552954.5455;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
2806369.8;17.75;383.3333333;Nacional;14618.81538;492348.4848;A;Tarjeta;Si;No;Si;R1;37;Union;0;No
1723017.36;17.75;383;Nacional;10901.96923;310530.303;A;Tarjeta;No;No;No;R0;44.5;Soltero;0;No
5444545.44;17.25;383.6666667;Nacional;42583.03846;946893.9394;B;Tarjeta;Si;No;No;R0;32.5;Soltero;8392.091;No
8990878.16;17.25;383.6666667;Nacional;35113.78077;1522651.515;A;Tarjeta;Si;Si;No;R0;34;Soltero;11564.02;No
3592402.6;17.25;383.6666667;Nacional;29806.02308;613560.6061;B;Tarjeta;Si;No;No;R0;34;Soltero;7422.998;No
2833382.66;12.75;384.3333333;Nacional;13894.23077;507500;A;Tarjeta;No;No;No;R0;31.5;Soltero;0;No
5159186.74;17.75;384.3333333;Nacional;13179.68846;910530.303;C;Tarjeta;No;No;No;R0;44;Soltero;0;No
2690150.42;17.25;383.6666667;Nacional;23581.83462;462045.4545;B;Tarjeta;Si;No;Si;R2;35.5;Soltero;7615.205;No
2779937.16;17.25;383.6666667;Nacional;14319.02692;477196.9697;A;Tarjeta;Si;No;Si;R2;38;Soltero;7648.069;No
2690150.42;17.25;383.6666667;Nacional;14018.41154;462045.4545;A;Tarjeta;Si;Si;Si;R2;33;Union;4523.777;No
2611865.94;17.75;385;Nacional;13937.23462;462045.4545;A;Cajas;No;No;No;R0;42.5;Soltero;0;No
2791408.52;17.75;385;Nacional;9428.176923;492348.4848;C;Tarjeta;No;No;No;R0;37;Soltero;0;No
5383120.1;17.25;383.6666667;Nacional;42159.29231;916590.9091;B;Tarjeta;Si;No;No;R0;44.5;Soltero;12977.172;No
8488245.9;12.25;383.6666667;Nacional;31124.23077;1462045.455;A;Tarjeta;Si;No;No;R0;40.5;Soltero;12492.033;No
5024157.28;17.25;383.6666667;Nacional;21832.86538;855984.8485;A;Tarjeta;No;No;No;R0;36.5;Soltero;8710.698;No
22522628.74;17.75;385.3333333;Nacional;158555.7692;3840833.333;B;Tarjeta;No;No;No;R0;39.5;Soltero;0;No
13449301.94;17.25;383.6666667;Nacional;50040.95769;2280227.273;A;Tarjeta;No;No;Si;R1;37;Soltero;20844.861;No
10432812.48;17.75;385.3333333;Nacional;78575.33077;1825681.818;B;Tarjeta;Si;No;No;R0;38.5;Soltero;0;No
4121234.3;17.25;383.6666667;Nacional;18809.8;704469.697;A;Tarjeta;Si;Si;Si;R1;35.5;Soltero;6883.507;No
2973503.34;17.75;386.6666667;Nacional;9704.407692;525984.8485;C;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
1937657.2;12.25;383.6666667;Nacional;10971.92308;340833.3333;A;Tarjeta;No;No;Si;R2;33.5;Soltero;5533.002;No
1416903.22;17.75;385.6666667;Nacional;9768.519231;249924.2424;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
4705801.28;17.25;383.6666667;Nacional;12340.03077;805841.8091;C;Tarjeta;Si;No;Si;R1;34.5;Soltero;4994.301;No
1784485;17.25;383.6666667;Nacional;17334.09615;310530.303;B;Tarjeta;Si;No;No;R0;43.5;Soltero;13383.311;No
3205622.62;17.25;383.6666667;Nacional;15744.25769;551393.6364;A;Tarjeta;Si;No;Si;R1;36.5;Soltero;5279.965;No
1771512.96;17.75;386.6666667;Nacional;11002.15385;310530.303;A;Tarjeta;No;No;No;R0;44.5;Soltero;0;No
7954537.46;17.25;383.6666667;Nacional;31782.83846;1384102.406;A;Tarjeta;Si;No;No;R0;44;Soltero;10123.06;No
2815259.08;12.25;383.6666667;Nacional;13671.53846;492348.4848;A;Tarjeta;No;No;No;R0;33.5;Soltero;3959.006;No
5351866.54;17.25;383.6666667;Nacional;22930.06154;916590.9091;A;Tarjeta;Si;No;No;R0;32;Soltero;5081.201;No
4102063.78;17.25;383.6666667;Nacional;18745.61538;704469.697;A;Tarjeta;Si;No;No;R0;40.5;Soltero;10937.392;No
1782178.86;17.25;383.6666667;Nacional;10978.44615;310530.303;A;Tarjeta;No;No;No;R0;33.5;Soltero;6208.215;No
3165317.44;12.25;383.6666667;Nacional;14748.46154;552954.5455;A;Tarjeta;No;No;No;R0;42.5;Soltero;6010.32;No
933106.76;17.75;387;Nacional;8182.015385;168106.0606;A;Cajas;No;No;No;R0;42;Soltero;0;No
2286184.76;12.25;383.6666667;Nacional;12044.23077;401439.3939;A;Tarjeta;No;No;Si;R1;42;Union;7981.054;No
5514990.04;17.25;394;Nacional;23271.98462;916590.9091;A;Tarjeta;No;No;No;R0;33.5;Soltero;6759.714;No
4402385.3;17.25;383.6666667;Nacional;35393.69231;765075.7576;B;Tarjeta;No;No;Si;R2;31.5;Soltero;8986.487;No
15658563.04;17.25;383.6666667;Nacional;113044.4731;2669318.182;B;Tarjeta;Si;No;No;R0;34.5;Soltero;20193.822;No
13063082.1;17.75;388;Nacional;48867.88077;2189318.182;A;Tarjeta;Si;Si;No;R0;41;Divorciado;0;No
10972792.54;17.75;387.6666667;Nacional;78941.53846;1825681.818;B;Tarjeta;Si;No;No;R0;38;Union;0;No
3532708.76;17.75;388;Nacional;16940.16538;613560.6061;A;Tarjeta;No;No;No;R0;32;Soltero;0;No
4536906.46;17.25;394;Nacional;12003.98462;916590.9091;C;Tarjeta;Si;No;No;R0;34;Soltero;11172.654;No
